Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Wetbulb Temperature [C](Hourly),BACK_SPACE:Zone Lights Total Heating Rate [W](Hourly),CORE_RETAIL:Zone Lights Total Heating Rate [W](Hourly),POINT_OF_SALE:Zone Lights Total Heating Rate [W](Hourly),FRONT_RETAIL:Zone Lights Total Heating Rate [W](Hourly),FRONT_ENTRY:Zone Lights Total Heating Rate [W](Hourly),BACK_SPACE:Zone Mean Air Temperature [C](Hourly),CORE_RETAIL:Zone Mean Air Temperature [C](Hourly),POINT_OF_SALE:Zone Mean Air Temperature [C](Hourly),FRONT_RETAIL:Zone Mean Air Temperature [C](Hourly),FRONT_ENTRY:Zone Mean Air Temperature [C](Hourly),BACK_SPACE:Zone Infiltration Sensible Heat Gain Energy [J](Hourly),CORE_RETAIL:Zone Infiltration Sensible Heat Gain Energy [J](Hourly),POINT_OF_SALE:Zone Infiltration Sensible Heat Gain Energy [J](Hourly),FRONT_RETAIL:Zone Infiltration Sensible Heat Gain Energy [J](Hourly),FRONT_ENTRY:Zone Infiltration Sensible Heat Gain Energy [J](Hourly),BACK_SPACE:Zone Thermostat Heating Setpoint Temperature [C](Hourly),BACK_SPACE:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),CORE_RETAIL:Zone Thermostat Heating Setpoint Temperature [C](Hourly),CORE_RETAIL:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),POINT_OF_SALE:Zone Thermostat Heating Setpoint Temperature [C](Hourly),POINT_OF_SALE:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),FRONT_RETAIL:Zone Thermostat Heating Setpoint Temperature [C](Hourly),FRONT_RETAIL:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),FRONT_ENTRY:Zone Thermostat Heating Setpoint Temperature [C](Hourly),FRONT_ENTRY:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),DISTRICT HEATING UTILITY:District Heating Water Rate [W](Hourly),DISTRICT HEATING UTILITY:District Heating Water Mass Flow Rate [kg/s](Hourly),BACK_SPACE:Zone Thermal Comfort Fanger Model PPD [%](Hourly),CORE_RETAIL:Zone Thermal Comfort Fanger Model PPD [%](Hourly),POINT_OF_SALE:Zone Thermal Comfort Fanger Model PPD [%](Hourly),FRONT_RETAIL:Zone Thermal Comfort Fanger Model PPD [%](Hourly),FRONT_ENTRY:Zone Thermal Comfort Fanger Model PPD [%](Hourly),CORE_RETAIL_ERV_HX:Heat Exchanger Sensible Heating Rate [W](Hourly),CORE_RETAIL BASEBOARD HEATER:Baseboard Total Heating Rate [W](Hourly),HW CIRCULATING PUMP:Pump Electricity Rate [W](Hourly),HW SUPPLY INLET NODE:System Node Temperature [C](Hourly),HW SUPPLY INLET NODE:System Node Mass Flow Rate [kg/s](Hourly),HW SUPPLY OUTLET NODE:System Node Temperature [C](Hourly),HW SUPPLY OUTLET NODE:System Node Mass Flow Rate [kg/s](Hourly),Electricity:Facility [J](Hourly),Fans:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly) 
 04/22  20:00:00,11.833333333333334,5.527305469883182,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,21.18999341282026,23.252782871900006,26.411294766610336,25.188880063660974,22.244396991475508,0.0,0.0,0.0,0.0,0.0,15.56,23.89,15.56,29.44,15.56,23.89,15.56,23.89,15.56,40.0,0.0,0.0,9.274672888891871,5.071816551275774,17.78883525676014,10.371280045825182,5.927754997133145,0.0,0.0,0.0,22.019508453137956,0.0,22.019508453137956,0.0,37398490.26001201,0.0,6906046.45864086 
 04/22  21:00:00,9.833333333333334,4.318539293528018,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,20.662127824183095,22.8143661389413,25.596145721639914,24.434572774357644,22.485644019883836,0.0,0.0,0.0,0.0,0.0,15.56,23.89,15.56,29.44,15.56,23.89,15.56,23.89,15.56,40.0,0.0,0.0,11.82942698430422,5.061475939412094,11.967814992911306,7.1154646227767016,5.71904986874893,0.0,0.0,0.0,22.019508453137956,0.0,22.019508453137956,0.0,42258966.42401655,0.0,6906046.45864086 
 04/22  22:00:00,8.416666666666666,3.769402022383528,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,20.326408538107742,22.492216565360607,25.016992688733055,23.909050150904108,22.16597456272872,0.0,0.0,0.0,0.0,0.0,15.56,23.89,15.56,29.44,15.56,23.89,15.56,23.89,15.56,40.0,0.0,0.0,14.050868044355331,5.341451504588825,8.773372134240711,5.690337179306771,6.493219680591165,0.0,0.0,0.0,22.019508453137956,0.0,22.019508453137956,0.0,42258973.42075352,0.0,6906046.45864086 
 04/22  23:00:00,6.833333333333333,3.0613281792455638,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,19.982281525635784,22.2099807843076,24.433445342237533,23.361959271621046,21.724526700360673,0.0,0.0,0.0,0.0,0.0,15.56,23.89,15.56,29.44,15.56,23.89,15.56,23.89,15.56,40.0,0.0,0.0,16.468536432749904,5.793405147310608,6.658744579968129,5.069872621678411,7.857072949549097,0.0,0.0,0.0,22.019508453137956,0.0,22.019508453137956,0.0,42196436.209474884,0.0,6906046.45864086 
 04/22  24:00:00,5.183333333333334,2.2451087761188884,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,19.6824774393711,21.955933225876596,23.924126708461397,22.838794457794695,21.25641178824095,0.0,0.0,0.0,0.0,0.0,15.56,23.89,15.56,29.44,15.56,23.89,15.56,23.89,15.56,40.0,0.0,0.0,18.843216186986357,6.3708593064872145,5.512096389115253,5.162554946448793,9.76908386941495,0.0,0.0,0.0,22.019508453137956,0.0,22.019508453137956,0.0,44384892.09686423,0.0,6906046.45864086 
 04/23  01:00:00,4.075,1.682599269754082,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,19.37936990087442,21.715537692582384,23.403187610848306,22.3261475925172,20.788792699795174,0.0,0.0,0.0,0.0,0.0,15.56,23.89,15.56,29.44,15.56,23.89,15.56,23.89,15.56,40.0,0.0,0.0,21.319238979793408,7.057204090491631,5.042907184450651,5.864465635268466,12.124596297286052,0.0,0.0,0.0,22.019508453137956,0.0,22.019508453137956,0.0,44322350.27683922,0.0,6906046.45864086 
 04/23  02:00:00,3.2916666666666665,0.9754501246110633,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,18.999209125715762,21.468560575246016,22.777319683393372,21.731049620661437,20.225077008699415,0.0,0.0,0.0,0.0,0.0,15.56,23.89,15.56,29.44,15.56,23.89,15.56,23.89,15.56,40.0,0.0,0.0,24.422300918642247,7.880786211196309,5.271856463155156,7.319957919359055,15.329073952365613,0.0,0.0,0.0,22.019508453137956,0.0,22.019508453137956,0.0,44384902.455981,0.0,6906046.45864086 
 04/23  03:00:00,2.4166666666666665,0.4495960508263068,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,18.61432834523536,21.225782104437055,22.161551038878205,21.144486937981775,19.687909316036503,0.0,0.0,0.0,0.0,0.0,15.56,23.89,15.56,29.44,15.56,23.89,15.56,23.89,15.56,40.0,0.0,0.0,27.931726904112224,8.834782460504124,6.241838719410673,9.487550346193062,19.030549336550596,0.0,0.0,0.0,22.019508453137956,0.0,22.019508453137956,0.0,44384911.75601487,0.0,6906046.45864086 
 04/23  04:00:00,2.0,0.3128771588282351,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,21.409440543151216,21.05681681267935,21.99998756389414,21.959598336422484,22.07665721318615,0.0,0.0,0.0,0.0,0.0,22.0,23.89,18.33,29.44,22.0,23.89,22.0,23.89,22.0,40.0,20317.542540053375,0.4129224491053048,14.088469381894091,9.65756091163808,6.961097890340774,7.996356537667634,10.216660258349242,0.0,0.0,105.83662378691206,25.475266102503138,0.4129224491053048,37.449999999999996,0.4129224491053048,44703337.89666017,0.0,6906046.45864086 
 04/23  05:00:00,1.7666666666666666,0.3173172141166685,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,22.000097138479987,21.422438136602235,21.99994230791761,21.99988450626459,21.999794982675287,0.0,0.0,0.0,0.0,0.0,22.0,23.89,20.165,27.8,22.0,23.89,22.0,23.89,22.0,40.0,21187.047187919085,0.38695541673031214,10.898391821227094,9.048953077534707,7.360566413091024,8.165097106180449,10.222694865905238,0.0,7366.615986710618,99.15298257144939,23.676268313177214,0.38695541673031214,37.689166666666665,0.38695541673031214,25550081.552904986,0.0,6906046.45864086 
 04/23  06:00:00,1.7166666666666668,0.24483270174859698,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,22.000123343056497,21.99974324970346,22.000002488393317,22.000129951362464,22.00005682795704,0.0,0.0,0.0,0.0,0.0,22.0,23.89,22.0,25.599999999999998,22.0,23.89,22.0,23.89,22.0,40.0,50327.329886191495,0.786503228894114,10.68152646106757,7.615117734527426,7.610303656061842,8.361505269952595,10.124475845928876,30882.22971709129,31150.10772146055,201.42169062596554,22.431696021330453,0.786503228894114,37.74041666666667,0.786503228894114,23336428.85306922,7076571.42857143,6906046.45864086 
 04/23  07:00:00,2.966666666666667,0.673968206663095,685.8594842400001,5857.3288816854,551.92327806,551.92327806,26.350032,22.000150139956915,22.000102481397956,22.000059311034065,22.000006743705253,21.99966099059712,0.0,0.0,0.0,0.0,0.0,22.0,23.89,22.0,23.89,22.0,23.89,22.0,23.89,22.0,40.0,39536.926869575975,0.6636390902433297,10.370996619173289,7.473306589715551,7.378691391571974,8.061922254340843,9.638634821146391,28968.494811565542,24202.965653306852,169.94785135423695,22.22199817110581,0.6636390902433297,36.45916666666667,0.6636390902433297,54873525.9837798,7076571.42857143,27624185.83456344 
 04/23  08:00:00,5.666666666666667,2.293555553855303,1371.7189684800003,11714.6577633708,1103.84655612,1103.84655612,52.700064,22.000072614098485,21.99986184612847,22.127893333093056,22.000107890414302,22.000607549398172,0.0,0.0,0.0,0.0,0.0,22.0,23.89,22.0,23.89,22.0,23.89,22.0,23.89,22.0,40.0,25438.50397737433,0.5223870069489291,9.819093172702757,7.001260388601153,6.203006465083317,6.846428420678902,8.183201980881584,24861.051199606653,14206.394596330685,133.77174049745906,22.109617778505804,0.5223870069489291,33.69166666666667,0.5223870069489291,92120230.39502515,7076571.42857143,55248371.66912688 
 04/23  09:00:00,7.583333333333333,3.131397645576621,3086.3676790800005,26357.9799675843,2483.6547512700004,2483.6547512700004,118.57514400000001,21.999965224864486,22.04000149507526,23.800006130980577,22.642572727485614,22.00033458892764,0.0,0.0,0.0,0.0,0.0,22.0,23.89,22.0,23.89,22.0,23.89,22.0,23.89,22.0,40.0,7796.699379674244,0.19246202716019564,9.059370169186991,6.133830552695646,5.9266401248250675,5.2622988414414396,6.233675976188647,21962.1196338868,719.2015760874184,49.28488076442977,22.077745719383227,0.19246202716019564,31.727083333333336,0.19246202716019564,175087447.08622903,7076571.42857143,124308836.25553547 
 04/23  10:00:00,8.583333333333334,3.368585646553455,3086.3676790800005,26357.9799675843,2483.6547512700004,2483.6547512700004,118.57514400000001,21.999977134325366,22.435536942437412,25.50178228489519,24.0801676756211,21.99980546267257,0.0,0.0,0.0,0.0,0.0,22.0,23.89,22.0,23.89,22.0,23.89,22.0,23.89,22.0,40.0,5200.8668028942075,0.1436540047736325,8.543506952003355,5.35065818933609,12.280378408343422,7.121563569106345,5.230257102429252,20940.31609511124,0.0,36.786191071639195,22.063405065808947,0.1436540047736325,30.70208333333333,0.1436540047736325,176315262.8253531,7076571.42857143,124308836.25553547 
 04/23  11:00:00,9.583333333333334,3.922120625894946,3086.3676790800005,26357.9799675843,2483.6547512700004,2483.6547512700004,118.57514400000001,21.99996743151306,23.16030170111753,27.314887075492937,25.76070877869363,22.000460804074326,0.0,0.0,0.0,0.0,0.0,22.0,23.89,22.0,23.89,22.0,23.89,22.0,23.89,22.0,40.0,3243.9514376696475,0.10139075883483668,8.118878056639355,5.062828241992652,26.357674111202186,15.377083890888278,5.026271038602147,20497.324425099796,0.0,25.963589634143847,22.05668082826635,0.10139075883483668,29.677083333333332,0.10139075883483668,178655723.5797932,7076571.42857143,124308836.25553547 
 04/23  12:00:00,10.0,4.163282284179023,3086.3676790800005,26357.9799675843,2483.6547512700004,2483.6547512700004,118.57514400000001,22.000054072658283,23.70644848480806,28.694251977302496,27.04836853436164,21.611021392806048,0.0,0.0,0.0,0.0,0.0,22.0,23.89,22.0,23.89,22.0,23.89,22.0,23.89,22.0,40.0,14653.42630018617,0.8661977011802185,7.791874155216533,5.489505298284077,42.30637956782903,26.715455220642184,5.0379596690694894,20763.759481327597,0.0,221.98195561458306,25.20230919840766,0.8661977011802185,29.25,0.8661977011802185,180109667.34610146,7076571.42857143,124308836.25553547 
 04/23  13:00:00,10.583333333333334,4.431759467140663,3086.3676790800005,26357.9799675843,2483.6547512700004,2483.6547512700004,118.57514400000001,22.000005341862856,24.06388111769027,29.706548587858407,28.008833657294584,21.62605120888341,0.0,0.0,0.0,0.0,0.0,22.0,23.89,22.0,23.89,22.0,23.89,22.0,23.89,22.0,40.0,11880.326135042631,0.8401411399073816,7.541360880535646,6.182370334867966,55.6410214259871,37.520868388472586,5.163223813642294,20407.464382896847,0.0,215.3076410931893,25.271074115738738,0.8401411399073816,28.652083333333334,0.8401411399073816,179965109.5001107,7076571.42857143,124308836.25553547 
 04/23  14:00:00,11.583333333333334,5.122222263169333,3086.3676790800005,26357.9799675843,2483.6547512700004,2483.6547512700004,118.57514400000001,22.000012529828243,24.44001701346443,30.530936941525784,28.767649047921143,21.53340069006389,0.0,0.0,0.0,0.0,0.0,22.0,23.89,22.0,23.89,22.0,23.89,22.0,23.89,22.0,40.0,9557.436360186426,0.8148514587697399,7.314585881686692,7.150242915230369,66.064634601832,46.67481802571705,5.2731836514487656,19473.22477155269,0.0,208.8016299010104,24.821062284280302,0.8148514587697399,27.62708333333333,0.8148514587697399,178304403.1130374,7076571.42857143,124308836.25553547 
 04/23  15:00:00,11.416666666666666,4.853545331519098,3086.3676790800005,26357.9799675843,2483.6547512700004,2483.6547512700004,118.57514400000001,22.008790441558563,24.74777234715449,30.734598728484684,28.922229525017872,21.499796799109134,0.0,0.0,0.0,0.0,0.0,22.0,23.89,22.0,23.89,22.0,23.89,22.0,23.89,22.0,40.0,10235.831358787103,0.8067341048858762,7.146177316362201,8.19858089476223,69.10358744661856,48.91005406030214,5.217726616967309,20217.40645592765,0.0,206.71856199922846,24.761854072032786,0.8067341048858762,27.79791666666667,0.8067341048858762,177547973.43243316,7076571.42857143,124308836.25553547 
 04/23  16:00:00,11.0,4.40729690718898,3086.3676790800005,26357.9799675843,2483.6547512700004,2483.6547512700004,118.57514400000001,22.042206423768558,24.757099724048945,30.45374949894709,28.530699855427283,21.52345713472597,0.0,0.0,0.0,0.0,0.0,22.0,23.89,22.0,23.89,22.0,23.89,22.0,23.89,22.0,40.0,10623.101173306377,0.8067341048858762,7.063967720880053,8.405137339726034,65.34560405900133,43.7822486871685,5.062333046029212,20931.49715186527,0.0,206.73470931083958,25.074010240717126,0.8067341048858762,28.224999999999998,0.8067341048858762,177725125.19735497,7076571.42857143,124308836.25553547 
 04/23  17:00:00,10.416666666666666,4.269567208020247,3086.3676790800005,26357.9799675843,2483.6547512700004,2483.6547512700004,118.57514400000001,22.01503985243401,24.516005348865338,29.575315864267854,27.569454254842114,21.443035612533247,0.0,0.0,0.0,0.0,0.0,22.0,23.89,22.0,23.89,22.0,23.89,22.0,23.89,22.0,40.0,12191.990241506346,0.8155365865886363,7.202020082439397,7.715204952570062,53.544409496082544,31.812615053760016,5.10544767291447,21539.50328856974,0.0,209.00067847598106,25.24730391354433,0.8155365865886363,28.822916666666668,0.8155365865886363,177837006.52361107,7076571.42857143,124308836.25553547 
 04/23  18:00:00,9.416666666666666,3.8249549806620085,1714.6487106000002,14643.3222042135,1379.80819515,1379.80819515,65.87508000000001,21.999960269813883,24.008060604956274,28.2059246856041,26.18823733410093,21.998561393051705,0.0,0.0,0.0,0.0,0.0,22.0,23.89,22.0,23.89,22.0,23.89,22.0,23.89,22.0,40.0,2099.0346451093255,0.08313171861440871,7.544302007731015,6.292862090664028,36.48711110510067,18.32248019743067,5.180490079358305,22334.756466897656,0.0,21.297069824027627,23.9237035330393,0.08313171861440871,29.847916666666666,0.08313171861440871,121182832.26435319,7076571.42857143,69060464.58640862 
 04/23  19:00:00,8.416666666666666,3.0685727469886275,1714.6487106000002,14643.3222042135,1379.80819515,1379.80819515,65.87508000000001,21.999958426226815,23.27846403668767,26.959731466331576,25.03154182446845,21.99941158801955,0.0,0.0,0.0,0.0,0.0,22.0,23.89,22.0,23.89,22.0,23.89,22.0,23.89,22.0,40.0,4437.9696542977545,0.12479637471369227,7.956734902447539,5.222997816747238,23.551460419124876,10.59567905857889,5.597129208965465,22785.520341554016,0.0,31.95971280546569,22.401031477623338,0.12479637471369227,30.87291666666667,0.12479637471369227,111506320.94112907,7076571.42857143,69060464.58640862 
 04/23  20:00:00,6.833333333333333,2.084005100556264,1714.6487106000002,14643.3222042135,1379.80819515,1379.80819515,65.87508000000001,21.99996293559674,22.73936485438283,26.084355600813975,24.170929691608304,22.517679667628283,0.0,0.0,0.0,0.0,0.0,22.0,23.89,22.0,23.89,22.0,23.89,22.0,23.89,22.0,40.0,4136.008489660261,0.09515101451031645,8.516175903144257,5.052395255899616,15.481518321124225,6.772757802106781,5.514371122355397,24295.28966542975,0.0,24.366021931065358,22.10336338448617,0.09515101451031645,32.49583333333333,0.09515101451031645,135273669.6492205,7076571.42857143,69060464.58640862 
 04/23  21:00:00,5.416666666666667,1.2879440659758608,685.8594842400001,5857.3288816854,551.92327806,551.92327806,26.350032,20.90504690929008,22.793740712551834,25.502881942596833,23.901803870700856,22.388134878760685,0.0,0.0,0.0,0.0,0.0,15.56,23.89,15.56,29.44,15.56,23.89,15.56,23.89,15.56,40.0,0.0,0.0,12.80866516941819,5.154401560777899,10.700599300530959,5.564072444058927,6.044585959895829,0.0,0.0,0.0,22.07579633283446,0.0,22.07579633283446,0.0,65069794.23834072,0.0,27624185.83456344 
 04/23  22:00:00,3.8333333333333335,0.33335381150967125,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,20.012993702000315,22.50817593998644,24.6737180490249,23.25850937316783,21.796122603276043,0.0,0.0,0.0,0.0,0.0,15.56,23.89,15.56,29.44,15.56,23.89,15.56,23.89,15.56,40.0,0.0,0.0,17.91283184023385,5.573240727362093,7.188328045667833,5.049412562326066,7.737841785117621,0.0,0.0,0.0,22.07579633283446,0.0,22.07579633283446,0.0,44384885.90739457,0.0,6906046.45864086 
 04/23  23:00:00,1.8333333333333333,-0.9789976979419458,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,19.53066476901684,22.1381357278002,23.959380602430812,22.62062808388967,21.199994021428882,0.0,0.0,0.0,0.0,0.0,15.56,23.89,15.56,29.44,15.56,23.89,15.56,23.89,15.56,40.0,0.0,0.0,21.734042177025216,6.299549952614534,5.478873160588381,5.511283541325871,10.269596165088641,0.0,0.0,0.0,22.07579633283446,0.0,22.07579633283446,0.0,44322348.99827952,0.0,6906046.45864086 
 04/23  24:00:00,-0.16666666666666663,-2.276328026417812,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,19.162737154121448,21.828078739872762,23.344199522090467,22.05080642682781,20.640867134923415,0.0,0.0,0.0,0.0,0.0,15.56,23.89,15.56,29.44,15.56,23.89,15.56,23.89,15.56,40.0,0.0,0.0,25.119973310834883,7.171821273754233,5.040763228175057,6.787183696296971,13.43002676268136,0.0,0.0,0.0,22.07579633283446,0.0,22.07579633283446,0.0,44384901.57229938,0.0,6906046.45864086 
 04/24  01:00:00,-1.5833333333333333,-3.2585630460155435,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,18.782098762169202,21.52806726669783,22.70905923363527,21.455722669857426,20.063565022123388,0.0,0.0,0.0,0.0,0.0,15.56,23.89,15.56,29.44,15.56,23.89,15.56,23.89,15.56,40.0,0.0,0.0,28.77174390065767,8.220298942620111,5.513113849390884,8.863300390575738,17.330501958605694,0.0,0.0,0.0,22.07579633283446,0.0,22.07579633283446,0.0,44322356.220485084,0.0,6906046.45864086 
 04/24  02:00:00,-2.0,-3.52486519526288,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,18.42461765778007,21.261451466502635,22.12489303760337,20.904015460895607,19.523376759267233,0.0,0.0,0.0,0.0,0.0,15.56,23.89,15.56,29.44,15.56,23.89,15.56,23.89,15.56,40.0,0.0,0.0,32.395050590190685,9.34648262227916,6.740320950410724,11.492168778366858,21.5232412136691,0.0,0.0,0.0,22.07579633283446,0.0,22.07579633283446,0.0,44384914.1293318,0.0,6906046.45864086 
 04/24  03:00:00,-2.0,-3.3058713735851537,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,18.07586860922284,21.020877665470113,21.57010889294114,20.378465104048438,19.01141609185599,0.0,0.0,0.0,0.0,0.0,15.56,23.89,15.56,29.44,15.56,23.89,15.56,23.89,15.56,40.0,0.0,0.0,36.04224112790559,10.515349327228108,8.5791239680388,14.59000917331155,26.027252849005134,0.0,0.0,0.0,22.07579633283446,0.0,22.07579633283446,0.0,44384921.01122653,0.0,6906046.45864086 
 04/24  04:00:00,-2.0,-3.150051322713732,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,21.47165136137193,20.843903155135973,21.992693386290725,21.93616947605592,22.09345028020337,0.0,0.0,0.0,0.0,0.0,21.999999999999996,23.889999999999997,18.329999999999995,29.439999999999998,21.999999999999996,23.889999999999997,21.999999999999996,23.889999999999997,21.999999999999996,39.99999999999999,24926.071570554002,0.4059153367937514,16.356213364994456,11.517601025006707,8.140796411308743,9.76642200315598,11.911506124881567,0.0,0.0,104.07422538756975,26.349815178657906,0.4059153367937514,41.550000000000004,0.4059153367937514,44696991.786187276,0.0,6906046.45864086 
 04/24  05:00:00,-2.5833333333333335,-3.5198068711684924,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,21.999705873062684,21.324241872376255,21.999976290718056,22.000148175433726,21.999747117976373,0.0,0.0,0.0,0.0,0.0,22.0,23.89,20.165,27.800000000000008,22.0,23.89,22.0,23.89,22.0,40.0,25894.519643074545,0.3584618928893642,12.76531211715804,10.444240681278579,8.491436895335148,9.679533473257967,11.705662379127057,0.0,8744.70082509751,91.85986356012113,23.84039690790969,0.3584618928893642,42.147916666666674,0.3584618928893642,25523826.316184416,0.0,6906046.45864086 
 04/24  06:00:00,-2.4166666666666665,-3.200605461292303,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,22.000391202622737,22.000137065477375,21.99991280121456,22.000328191460884,21.999863642910075,0.0,0.0,0.0,0.0,0.0,22.0,23.89,22.0,25.599999999999998,22.0,23.89,22.0,23.89,22.0,40.0,62014.11074316356,0.7591041642095785,12.372941228332188,8.384660765340195,8.729977253714603,9.799353311839345,11.523629866667596,37132.28477737491,37998.07925760211,194.4049155053801,22.434122119417527,0.7591041642095785,41.97708333333333,0.7591041642095785,23311168.27354848,7076571.42857143,6906046.45864086 
 04/24  07:00:00,-0.8333333333333334,-1.8937550994126369,685.8594842400001,5857.3288816854,551.92327806,551.92327806,26.350032,22.000035913301144,22.00012804269177,22.00014814525818,21.999725963280483,21.999630439737217,0.0,0.0,0.0,0.0,0.0,22.0,23.89,22.0,23.89,22.0,23.89,22.0,23.89,22.0,40.0,49764.49662077406,0.6560963136269804,11.810242754065397,8.08375204746392,8.322160472291715,9.271711451244956,10.82081702874896,34739.47460282999,30154.012745916476,168.01659931987433,22.22959005505736,0.6560963136269804,40.354166666666664,0.6560963136269804,54866431.26724697,7076571.42857143,27624185.83456344 
 04/24  08:00:00,1.2833333333333334,-0.23629063150723315,1371.7189684800003,11714.6577633708,1103.84655612,1103.84655612,52.700064,21.999822255597692,21.99991552947097,22.000727567254994,22.00003332168507,21.996489885341436,0.0,0.0,0.0,0.0,0.0,22.0,23.89,22.0,23.89,22.0,23.89,22.0,23.89,22.0,40.0,36019.23193974859,0.5344016289613677,11.000908705537684,7.414425376329876,6.9689999571240575,7.689796342405233,8.815454730396432,31535.147554885833,20321.542761791374,136.84810894416242,22.100280383709052,0.5344016289613677,38.184583333333336,0.5344016289613677,92130941.90775514,7076571.42857143,55248371.66912688 
 04/24  09:00:00,4.416666666666667,2.0100765640912397,3086.3676790800005,26357.9799675843,2483.6547512700004,2483.6547512700004,118.57514400000001,22.000030434459045,22.003090734000907,23.41641024667588,22.340433390875926,22.00036827337223,0.0,0.0,0.0,0.0,0.0,22.0,23.89,22.0,23.89,22.0,23.89,22.0,23.89,22.0,40.0,11868.199744684096,0.21470401135808723,9.907849780320108,6.390142194964454,5.589535551299593,5.647507168433613,6.441027041947713,26780.07359031968,3888.1568574946336,54.98034230488347,22.06405602836884,0.21470401135808723,34.97291666666666,0.21470401135808723,175107229.05164352,7076571.42857143,124308836.25553547 
 04/24  10:00:00,7.166666666666667,3.4165708848703304,3086.3676790800005,26357.9799675843,2483.6547512700004,2483.6547512700004,118.57514400000001,22.00002822920256,22.302325005250893,25.567840058672108,23.99716941099386,22.000483918723972,0.0,0.0,0.0,0.0,0.0,22.0,23.89,22.0,23.89,22.0,23.89,22.0,23.89,22.0,40.0,4959.069578586374,0.11700023151726009,9.029355939094238,5.4924713903300075,12.193846260140006,6.793678555694176,5.212222553846334,22962.712860545882,0.0,29.96077874429177,22.056832387503366,0.11700023151726009,32.154166666666676,0.11700023151726009,176289460.89144933,7076571.42857143,124308836.25553547 
 04/24  11:00:00,9.166666666666666,3.531864221500402,3086.3676790800005,26357.9799675843,2483.6547512700004,2483.6547512700004,118.57514400000001,22.000030727921892,23.119745721434953,27.51644379566794,25.790680947180416,22.000558798690435,0.0,0.0,0.0,0.0,0.0,22.0,23.89,22.0,23.89,22.0,23.89,22.0,23.89,22.0,40.0,2976.1131642863634,0.08794001896102188,8.401829548829815,5.065968675487177,27.481956227163,15.285050160618608,5.010501508376862,21046.355587000555,0.0,22.5191915034508,22.055563563133333,0.08794001896102188,30.104166666666668,0.08794001896102188,178640785.6675168,7076571.42857143,124308836.25553547 
 04/24  12:00:00,10.583333333333334,3.658220579380746,3086.3676790800005,26357.9799675843,2483.6547512700004,2483.6547512700004,118.57514400000001,22.000042192746264,23.776205461210882,28.867489912656115,27.11483835991628,21.594243958332523,0.0,0.0,0.0,0.0,0.0,22.0,23.89,22.0,23.89,22.0,23.89,22.0,23.89,22.0,40.0,13134.542451809824,0.8665912698533756,8.057795889279403,5.54847771123363,43.46113714198003,26.707996538432486,5.004767529498435,19928.766677317042,0.0,222.07164985336826,25.02479894612721,0.8665912698533756,28.652083333333334,0.8665912698533756,180106969.2563724,7076571.42857143,124308836.25553547 
 04/24  13:00:00,11.0,4.185078369157817,3086.3676790800005,26357.9799675843,2483.6547512700004,2483.6547512700004,118.57514400000001,21.99997474592134,24.168862752843722,29.72155262263088,27.96324308068814,21.523974403798963,0.0,0.0,0.0,0.0,0.0,22.0,23.89,22.0,23.89,22.0,23.89,22.0,23.89,22.0,40.0,11805.26529977272,0.8521102577910392,7.828471994839414,6.28051751737712,55.166170129576585,36.29476414823222,5.057401978905827,19938.89204131749,0.0,218.35358256151667,24.909993250506204,0.8521102577910392,28.224999999999998,0.8521102577910392,179963679.7507854,7076571.42857143,124308836.25553547 
