DateTime,T_air_avg,Q_heating_total,T_supply_avg,T_return_avg,mdot_water_total,T_outdoor,Q_internal_no_solar,I_solar_total,Q_people_total,Q_lights_total,Q_equipment_total,Q_solar_total,dT_outdoor,dT_supply,dT_air_dt,hour,day_of_week
2024-01-01 12:50:00,23.99420160958806,85182.45509832523,37.593769022451454,27.273922236467012,1.9746977060158917,1.8666666666666665,47795.78703464639,17708.74229539362,15228.17653837603,23020.154862136194,9547.45563413417,17708.74229539362,22.127534942921393,13.599567412863394,0.002145469118268295,12,0
2024-01-01 13:00:00,23.993671290793788,84070.25874435066,37.559657280404586,27.293564611243426,1.9591194761339812,1.9,47795.78703464639,17370.25475433252,15228.17653837603,23020.154862136194,9547.45563413417,17370.25475433252,22.09367129079379,13.565985989610798,-0.003181912765633399,13,0
2024-01-01 13:10:00,23.993780967098285,83509.64753338846,37.53904469539929,27.278401782901426,1.947088963892429,1.9166666666666663,47795.78703464639,17000.85243935624,15228.17653837603,23020.154862136194,9547.45563413417,17000.85243935624,22.077114300431617,13.545263728301006,0.0006580578269819171,13,0
2024-01-01 13:20:00,23.994040406706052,82937.56146213258,37.52194791350954,27.285007263240537,1.9382276950459367,1.9333333333333336,47795.78703464639,16599.81854944626,15228.17653837603,23020.154862136194,9547.45563413417,16599.81854944626,22.06070707337272,13.52790750680349,0.0015566376466011889,13,0
2024-01-01 13:30:00,23.99401189188506,82500.4479260103,37.50487926456494,27.280409515468975,1.9303640921174303,1.95,47795.78703464639,16164.186312918648,15228.17653837603,23020.154862136194,9547.45563413417,16164.186312918648,22.04401189188506,13.510867372679883,-0.00017108892595985026,13,0
2024-01-01 13:40:00,23.994028298053646,82669.11597683743,37.48779038272342,27.265697530364875,1.9347604016690603,1.9666666666666668,47795.78703464639,13527.840153821377,15228.17653837603,23020.154862136194,9547.45563413417,13527.840153821377,22.02736163138698,13.493762084669772,9.843701152334461e-05,13,0
2024-01-01 13:50:00,23.994378751996994,83197.59477359148,37.47068896842913,27.240051504865857,1.9455025044106025,1.9833333333333332,47795.78703464639,10881.741216145152,15228.17653837603,23020.154862136194,9547.45563413417,10881.741216145152,22.01104541866366,13.476310216432136,0.0021027236600872357,13,0
2024-01-01 14:00:00,23.994479404068283,83875.98753244964,37.45357963990678,27.213624762959988,1.9595814597426677,2.0,47795.78703464639,8509.701260772325,15228.17653837603,23020.154862136194,9547.45563413417,8509.701260772325,21.994479404068283,13.459100235838495,0.0006039124277350538,14,0
2024-01-01 14:10:00,23.122457389014677,18196.440189289675,37.47358736970708,18.74807484579776,0.2298819237375082,1.9,47795.78703464639,6069.19072247348,15228.17653837603,23020.154862136194,9547.45563413417,6069.19072247348,21.22245738901468,14.351129980692406,-5.232132090321635,14,0
2024-01-01 14:20:00,22.46707492229056,18699.30680769165,37.53216268312857,18.171926395917158,0.2310730217879616,1.8,47795.78703464639,3462.2874497663975,15228.17653837603,23020.154862136194,9547.45563413417,3462.2874497663975,20.66707492229056,15.065087760838008,-3.9322948003446996,14,0
2024-01-01 14:30:00,21.895077818439844,18991.05005151192,37.6096330461108,18.1908851697128,0.2339656884819198,1.7,47795.78703464639,795.1347328848141,15228.17653837603,23020.154862136194,9547.45563413417,795.1347328848141,20.195077818439845,15.714555227670957,-3.4319826231042967,14,0
2024-01-01 14:40:00,21.188115459353213,19245.12426311706,37.69873201227788,18.1974608406146,0.2360926492863011,1.6,47795.78703464639,775.0684608601695,15228.17653837603,23020.154862136194,9547.45563413417,775.0684608601695,19.58811545935321,16.510616552924667,-4.2417741545197885,14,0
2024-01-01 14:50:00,20.818576284290895,19488.382651135253,37.79428018744831,18.205362628223867,0.238006914010244,1.5,47795.78703464639,742.2341767579486,15228.17653837603,23020.154862136194,9547.45563413417,742.2341767579486,19.318576284290895,16.975703903157413,-2.2172350503739082,14,0
2024-01-01 15:00:00,20.511593103665522,19714.85231879058,37.89342132758407,18.217531901377928,0.2397084826537489,1.4,47795.78703464639,0.0,15228.17653837603,23020.154862136194,9547.45563413417,0.0,19.111593103665523,17.38182822391855,-1.8418990837522387,15,0
2024-01-01 15:10:00,21.952114121734176,130417.75172619063,38.113541032060986,30.198869405011546,3.9773817034720604,1.3333333333333337,47795.78703464639,0.0,15228.17653837603,23020.154862136194,9547.45563413417,0.0,20.618780788400844,16.16142691032681,8.643126108411927,15,0
2024-01-01 15:20:00,22.886487611472813,122541.56717322682,38.19469663842075,30.54278436986968,3.8716551715891967,1.2666666666666666,47795.78703464639,0.0,15228.17653837603,23020.154862136194,9547.45563413417,0.0,21.619820944806147,15.308209026947939,5.606240938431817,15,0
2024-01-01 15:30:00,23.5200269879317,116947.14599179046,38.26259390506174,30.558626556124445,3.664747088585572,1.2,47795.78703464639,0.0,15228.17653837603,23020.154862136194,9547.45563413417,0.0,22.3200269879317,14.742566917130041,3.8012362587533275,15,0
2024-01-01 15:40:00,23.902611257058226,110253.75502361012,38.33046387010268,28.727969672466124,2.945139741645123,1.1333333333333333,47795.78703464639,0.0,15228.17653837603,23020.154862136194,9547.45563413417,0.0,22.769277923724893,14.427852613044458,2.2955056147591506,15,0
2024-01-01 15:50:00,23.993633344551363,98594.9607420311,38.39364543413515,27.344416002976306,2.134747163072551,1.0666666666666669,47795.78703464639,0.0,15228.17653837603,23020.154862136194,9547.45563413417,0.0,22.926966677884696,14.40001208958379,0.5461325249588214,15,0
2024-01-01 16:00:00,23.994138153047118,99754.32749177571,38.462019686459904,27.37226980129667,2.151957609132218,1.0,47795.78703464639,0.0,15228.17653837603,23020.154862136194,9547.45563413417,0.0,22.994138153047118,14.467881533412786,0.003028850974530428,16,0
2024-01-01 16:10:00,23.99391659243623,99472.62291532248,38.55792023986162,27.39018055083826,2.130894780149411,0.9,47795.78703464639,0.0,15228.17653837603,23020.154862136194,9547.45563413417,0.0,23.09391659243623,14.564003647425395,-0.0013293636653344265,16,0
2024-01-01 16:20:00,23.993849128195922,98463.0818565456,38.66003722906713,27.408621445225485,2.0935819689046378,0.8,47795.78703464639,0.0,15228.17653837603,23020.154862136194,9547.45563413417,0.0,23.19384912819592,14.666188100871207,-0.0004047854418374186,16,0
2024-01-01 16:30:00,23.993881304430655,98406.14026093416,38.76239489374401,27.435302829190945,2.078392113725105,0.7,47795.78703464639,0.0,15228.17653837603,23020.154862136194,9547.45563413417,0.0,23.293881304430656,14.768513589313354,0.00019305740839570262,16,0
2024-01-01 16:40:00,23.99397570737106,98478.46965042564,38.86476601495814,27.462023874046274,2.0661207812086686,0.6000000000000001,47795.78703464639,0.0,15228.17653837603,23020.154862136194,9547.45563413417,0.0,23.39397570737106,14.870790307587082,0.0005664176424318157,16,0
2024-01-01 16:50:00,23.993990307899146,98615.80674076782,38.96716566402244,27.490116776594807,2.055606671605749,0.5,47795.78703464639,0.0,15228.17653837603,23020.154862136194,9547.45563413417,0.0,23.493990307899146,14.973175356123292,8.760316851663674e-05,16,0
2024-01-01 17:00:00,23.994890965563577,98890.52466481026,39.06957284009725,27.517972650584063,2.0480296986227584,0.4,47795.78703464639,0.0,15228.17653837603,23020.154862136194,9547.45563413417,0.0,23.59489096556358,15.074681874533674,0.005403945986586223,17,0
2024-01-01 17:10:00,23.994255748244058,104481.16124970891,39.00664516233605,27.514748293163173,2.1750537275522026,0.5,30121.44990287944,0.0,7614.088269188015,15346.769908090799,7160.591725600628,0.0,23.494255748244058,15.012389414091992,-0.0038113039171179253,17,0
2024-01-01 17:20:00,23.993772060206975,104823.3903335553,38.90421885892742,27.494795739320846,2.197952152849142,0.6000000000000001,30121.44990287944,0.0,7614.088269188015,15346.769908090799,7160.591725600628,0.0,23.393772060206974,14.910446798720447,-0.002902128222494582,17,0
2024-01-01 17:30:00,23.99464037548754,104796.78617725376,38.80160952031807,27.47129315098968,2.2127362255903185,0.7,30121.44990287944,0.0,7614.088269188015,15346.769908090799,7160.591725600628,0.0,23.29464037548754,14.806969144830529,0.005209891683378487,17,0
2024-01-01 17:40:00,23.99474941240743,104508.94852601818,38.69903070266889,27.44794512184553,2.2221980817844296,0.8,30121.44990287944,0.0,7614.088269188015,15346.769908090799,7160.591725600628,0.0,23.19474941240743,14.704281290261463,0.0006542215193476864,17,0
2024-01-01 17:50:00,23.993600119866716,104193.7413091351,38.596437514983094,27.422675559857932,2.2308272245922627,0.9,30121.44990287944,0.0,7614.088269188015,15346.769908090799,7160.591725600628,0.0,23.093600119866718,14.602837395116378,-0.0068957552442796555,17,0
2024-01-01 18:00:00,23.993432401177728,103971.9264155126,38.49384279349113,27.399655668345453,2.242044984999776,1.0,30121.44990287944,0.0,7614.088269188015,15346.769908090799,7160.591725600628,0.0,22.993432401177728,14.500410392313405,-0.0010063121339314307,18,0
